,ID,Name
190292,Funhe2EKm012526,Coagulation factor VIII (54%Z)
190202,Funhe2EKm012507,Uncharacterized protein
190192,Funhe2EKm012506,"CDD: DNA_pol_B_2, DNA polymerase type B, organellar and viral (96%C)"
514093,Funhe2EKm021717,Cyclic nucleotide-gated channel cone photoreceptor subunit alpha (88%P)
263035,Funhe2EKm021718,Zinc finger CCHC domain-containing protein (86%M)
190296,Funhe2EKm012529,G-protein coupled receptor 123 (50%M)
263039,Funhe2EKm021720,Defbl1 protein (100%P)
263040,Funhe2EKm021720,Defbl1 protein (100%P)
263050,Funhe2EKm021721,Oligomeric Golgi complex subunit 5 (5%U)
263057,Funhe2EKm021723,Angiogenin (91%P)
12228,Funhe2EKm000697,Tumor protein p73 (96%M)
12289,Funhe2EKm000700,PR domain zinc finger protein 16 (100%M)
12274,Funhe2EKm000699,Tumor protein p63-regulated gene 1 protein (100%M)
12342,Funhe2EKm000703,Serine protease MASP3 (92%P)
12365,Funhe2EKm000706,Transmembrane protein (100%P)
12362,Funhe2EKm000705,"chymotrypsin elastase family, member 1 (41%Z)"
12247,Funhe2EKm000698,"WD repeat containing, antisense to TP73 (100%P)"
12325,Funhe2EKm000702,Containing trypsin domains (99%P)
12412,Funhe2EKm000709,PR domain zinc finger protein (90%M)
12418,Funhe2EKm000710,Mucin-2 (100%C)
12428,Funhe2EKm000711,Forkhead box J3 (86%P)
12406,Funhe2EKm000708,Uncharacterized protein (59%M)
12453,Funhe2EKm031676,Serine protease MASP3 (91%P)
12372,Funhe2EKm000707,"Kazrin, periplakin interacting protein (94%M)"
41609,Funhe2EKm002343,INO80 complex subunit D (100%P)
41655,Funhe2EKm002345,"solute carrier family 15 (oligopeptide transporter), member 1 (30%P)"
41654,Funhe2EKm002345,"solute carrier family 15 (oligopeptide transporter), member 1 (30%P)"
41630,Funhe2EKm002344,Serine/threonine kinase 24 (100%P)
41553,Funhe2EKm002340,G-protein coupled receptor (100%P)
41562,Funhe2EKm002341,G-protein coupled receptor (100%P)
41567,Funhe2EKm002342,"NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase) (100%P)"
212030,Funhe2EKm014760,Homeobox protein Hox-D9 (97%P)
41779,Funhe2EKm002335,Dok-7 (100%M)
41689,Funhe2EKm002347,Dedicator of cytokinesis protein 9 (99%P)
41667,Funhe2EKm002346,"solute carrier family 15 (oligopeptide transporter), member 1 (49%P)"
41305,Funhe2EKm002323,Homeobox protein Hox-D10 (100%M)
41311,Funhe2EKm002324,Homeobox protein Hox-D3 (98%P)
41322,Funhe2EKm002325,Homeobox protein Hox-D4a (100%P)
41299,Funhe2EKm002322,Homeobox protein Hox-D11 (100%P)
41399,Funhe2EKm002330,"Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A (100%T)"
41285,Funhe2EKm002320,Homeobox even-skipped protein (89%T)
41293,Funhe2EKm002321,Homeobox protein Hox-D12 (100%P)
41328,Funhe2EKm002326,Heterogeneous nuclear ribonucleoprotein A3 (100%P)
41365,Funhe2EKm002328,Alkylglycerone phosphate synthase (100%P)
41387,Funhe2EKm002329,"Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A (62%T)"
41351,Funhe2EKm002327,Nuclear factor erythroid 2-related factor (100%P)
41483,Funhe2EKm002338,"Caspase 10, apoptosis-related cysteine peptidase (100%P)"
41479,Funhe2EKm002337,Interferon-inducible double stranded RNA-dependent protein kinase activator A (100%P)
41466,Funhe2EKm002336,"protein kinase, interferon-inducible double stranded RNA dependent activator (87%P)"
41427,Funhe2EKm002333,Oxysterol-binding protein-related protein 6 (100%T)
41420,Funhe2EKm002332,Cytochrome c (98%M)
41511,Funhe2EKm002339,ADAM metallopeptidase domain 23 (100%P)
190334,Funhe2EKm012537,TE: Polyprotein (59%T)
190352,Funhe2EKm012539,HASI (84%Z)
234110,Funhe2EKm012541,CDD: HECT-domain ubiquitin-transferase (95%M)
231300,Funhe2EKm021724,Uncharacterized protein
263065,Funhe2EKm021726,P2Y purinoceptor (81%P)
263071,Funhe2EKm021727,Apolipoprotein L3 (34%U)
263075,Funhe2EKm021728,Uncharacterized protein
190361,Funhe2EKm012542,Unknown
263079,Funhe2EKm021729,Unknown
263086,Funhe2EKm021730,G2/M phase-specific E3 ubiquitin-protein ligase (20%U)
263092,Funhe2EKm021731,zinc finger protein 658 (85%M)
263096,Funhe2EKm021732,ATP-binding cassette sub-family A member 2 (7%U)
263107,Funhe2EKm021733,"CDD: Ig1_MRC-OX-2_like, First immunoglobulin (Ig) domain of rat MRC OX-2 antigen (68%P)"
190474,Funhe2EKm012546,Zinc finger BED domain-containing protein 4 (7%U)
190478,Funhe2EKm012547,Complement component C1q receptor (94%M)
190431,Funhe2EKm012544,Calpain-2 catalytic subunit (100%P)
190512,Funhe2EKm012553,SERTA domain-containing protein (88%M)
190502,Funhe2EKm012551,Glycine N-methyltransferase (100%P)
190387,Funhe2EKm012543,Calpain-1 catalytic subunit (100%P)
190482,Funhe2EKm012548,Uncharacterized protein
190486,Funhe2EKm012549,Lectin C-type domain containing protein (90%C)
190490,Funhe2EKm012550,Glycine N-methyltransferase (97%P)
190491,Funhe2EKm012550,Glycine N-methyltransferase (97%P)
263117,Funhe2EKm021735,Ribonuclease inhibitor (94%T)
263127,Funhe2EKm021736,Alpha-tubulin N-acetyltransferase (12%U)
190551,Funhe2EKm012564,Nuclear factor interleukin-3-regulated protein (90%P)
190545,Funhe2EKm012560,Uncharacterized protein
190524,Funhe2EKm012554,AU RNA binding protein/enoyl-CoA hydratase (100%P)
190557,Funhe2EKm012565,Unknown
263133,Funhe2EKm021737,"NACHT, LRR and PYD domains-containing protein 4 (76%M)"
59935,Funhe2EKm003467,Band 4.1 protein 4B (100%M)
263141,Funhe2EKm021738,Crestin (80%Z)
226538,Funhe2EKm016466,"Methionyl-tRNA formyltransferase, mitochondrial (98%P)"
263145,Funhe2EKm021740,Unknown
263149,Funhe2EKm021741,General transcription factor II-I repeat domain-containing protein 2A (25%U)
190562,Funhe2EKm012567,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 (100%P)
263153,Funhe2EKm021742,Uncharacterized protein
263164,Funhe2EKm021743,Uncharacterized protein (100%C)
263168,Funhe2EKm021744,Replicase/helicase/endonuclease (71%S)
263184,Funhe2EKm021745,Nucleotide-binding oligomerization domain-containing protein (73%T)
263192,Funhe2EKm021747,Uncharacterized protein
263198,Funhe2EKm021748,"General transcription factor IIA, 2, 12kDa (94%P)"
263206,Funhe2EKm021749,"CDD: Smc, Chromosome segregation ATPases (96%)"
190623,Funhe2EKm012572,E3 ubiquitin-protein ligase HERC1 (90%P)
190607,Funhe2EKm012571,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1 (82%P)
263210,Funhe2EKm021750,Zona pellucida domain (86%T)
263233,Funhe2EKm021751,Carbohydrate-responsive element-binding protein (93%P)
263272,Funhe2EKm021753,Uncharacterized protein (95%C)
263262,Funhe2EKm021752,Unknown
263278,Funhe2EKm021754,"ATP-binding cassette, sub-family A (ABC1), member (64%M)"
190801,Funhe2EKm012584,Uncharacterized protein
190789,Funhe2EKm012582,Chromosome 19 open reading frame (100%P)
190785,Funhe2EKm012577,Uncharacterized protein (82%P)
190777,Funhe2EKm012576,Uncharacterized protein (69%T)
216124,Funhe2EKm015207,"Dihydrouridine synthase 2, SMM1 (98%P)"
263288,Funhe2EKm021756,Uncharacterized protein
263296,Funhe2EKm021758,Uncharacterized protein
263305,Funhe2EKm021759,Uncharacterized protein
263313,Funhe2EKm021760,Uncharacterized protein
263323,Funhe2EKm021761,Cadherin-7 (10%U)
190839,Funhe2EKm012593,Nudix (Nucleoside diphosphate linked moiety X)-type motif (100%P)
190805,Funhe2EKm012586,Coagulation factor VIII (66%Z)
190809,Funhe2EKm012587,Proenkephalin-B (100%P)
190817,Funhe2EKm012588,Glucocorticoid modulatory element-binding protein (99%P)
190850,Funhe2EKm012595,"CDD: RNase_HI_RT_Bel, Bel/Pao family of RNase HI in long-term repeat retroelements (47%C)"
263331,Funhe2EKm021762,Polypeptide N-acetylgalactosaminyltransferase 1 (33%U)
190959,Funhe2EKm012601,SH2 domain-containing protein 1B (61%P)
190968,Funhe2EKm012602,Lipase member H (96%P)
177723,Funhe2EKm011401,CD276 antigen (97%M)
190885,Funhe2EKm012598,TE: Reverse transcriptase (64%M)
190889,Funhe2EKm012599,"Cholinergic receptor, nicotinic, delta (muscle) (89%P)"
190862,Funhe2EKm012597,"cholinergic receptor, nicotinic, delta (muscle) (58%P)"
190912,Funhe2EKm012600,Uncharacterized protein KIAA1524 (97%P)
190856,Funhe2EKm012596,V-set domain-containing T-cell activation inhibitor 1 (43%U)
190990,Funhe2EKm012603,"Processing of precursor 4, ribonuclease P/MRP subunit (98%P)"
191001,Funhe2EKm012604,Aryl hydrocarbon receptor nuclear translocator 2 (100%S)
263337,Funhe2EKm021764,Ribonuclease (100%M)
263341,Funhe2EKm021765,Stabilin-1 (6%U)
263353,Funhe2EKm021766,Mbt domain containing 1 (100%P)
263371,Funhe2EKm021767,Sialic acid-binding Ig lectin 14 (45%U)
263379,Funhe2EKm021768,Myelin protein zero protein (79%M)
41980,Funhe2EKm002363,Rho guanine nucleotide exchange factor (100%P)
41973,Funhe2EKm002361,Ectodermal-neural cortex 1 (with BTB domain) (100%T)
41943,Funhe2EKm002360,Beta-hexosaminidase subunit alpha (94%S)
42053,Funhe2EKm002365,Ankyrin repeat family A protein (100%P)
41887,Funhe2EKm002358,Ribosome biogenesis protein NSA2 (100%P)
41871,Funhe2EKm002355,"Vertebrate torsin family 3, member A (TOR3A) (100%P)"
41901,Funhe2EKm002359,"Ribosome-releasing factor 2, mitochondrial (100%P)"
41862,Funhe2EKm002354,Torsin-1B (39%U)
41821,Funhe2EKm002351,"EGF-domain, multiple (100%M)"
41807,Funhe2EKm002350,"1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta) (100%P)"
41856,Funhe2EKm002357,Uncharacterized protein
41840,Funhe2EKm002352,Uncharacterized protein
42111,Funhe2EKm002373,FCH domain only protein (94%C)
42104,Funhe2EKm002372,Transmembrane protein (100%P)
42073,Funhe2EKm002366,Uncharacterized protein (62%T)
42163,Funhe2EKm002349,Formin-binding protein 1 (99%P)
42078,Funhe2EKm002367,Basic transcription factor (100%M)
42098,Funhe2EKm002371,Unknown
42092,Funhe2EKm002370,Forkhead box protein D1 (100%M)
220733,Funhe2EKm015755,calcium/calmodulin-dependent protein kinase IG (65%P)
191101,Funhe2EKm012617,Laminin subunit beta-3 (100%P)
191108,Funhe2EKm012619,Uncharacterized protein
191041,Funhe2EKm012609,Ca++-dependent secretion activator (21%P)
191052,Funhe2EKm012613,Laminin subunit beta-3 (100%P)
263385,Funhe2EKm021770,Unknown
263392,Funhe2EKm021772,CD22 molecule (38%M)
256299,Funhe2EKm012628,Uncharacterized protein (59%M)
191148,Funhe2EKm012629,Carboxyl-ester lipase (40%P)
191143,Funhe2EKm012625,Uncharacterized protein
191152,Funhe2EKm012630,Uncharacterized protein (82%M)
191112,Funhe2EKm012621,Uncharacterized protein
191128,Funhe2EKm012622,"TE: CDD: L1-EN, Endonuclease domain of the non-LTR retrotransposon LINE-1 (44%T)"
191164,Funhe2EKm012636,Sterile alpha motif domain-containing protein (75%M)
191186,Funhe2EKm012645,Unknown
191176,Funhe2EKm012637,Uncharacterized protein
191181,Funhe2EKm012639,Unknown
263404,Funhe2EKm021776,Gypsy retrotransposon integrase protein 1 (31%U)
191234,Funhe2EKm012653,Tripartite motif containing (100%M)
191240,Funhe2EKm012654,Solute carrier organic anion transporter family member 4A1 (100%P)
191270,Funhe2EKm012650,Sodium/potassium-transporting ATPase alpha-3 chain protein (37%U)
191229,Funhe2EKm012652,Tripartite motif containing (100%M)
191219,Funhe2EKm012649,Tripartite motif-containing protein 35 (39%U)
191215,Funhe2EKm012648,"CDD: INT_Cre, Cre recombinase, C-terminal catalytic domain (45%C)"
191207,Funhe2EKm012646,Nuclease HARBI1 (95%M)
191225,Funhe2EKm012651,tripartite motif containing 69 (36%P)
263420,Funhe2EKm021779,Alpha-tectorin (96%T)
263421,Funhe2EKm021779,Alpha-tectorin (96%T)
263425,Funhe2EKm021780,PC4 and SFRS1-interacting protein (10%U)
191282,Funhe2EKm012655,calcium binding protein 7 (66%P)
191300,Funhe2EKm012658,Neurofibromin 2 (100%P)
191286,Funhe2EKm012656,Calcium-binding protein (100%P)
191294,Funhe2EKm012657,Unknown
263431,Funhe2EKm021783,arachidonate 12-lipoxygenase (13%P)
263441,Funhe2EKm021786,oxysterol binding protein 6 (16%T)
263451,Funhe2EKm021787,Protocadherin gamma-C3 (22%U)
191407,Funhe2EKm012666,Sperm acrosome membrane-associated protein (90%M)
191403,Funhe2EKm012665,Zona pellucida sperm-binding protein (77%M)
191433,Funhe2EKm012668,Lamin L3 (98%C)
191393,Funhe2EKm012664,Zona pellucida sperm-binding protein (70%T)
191479,Funhe2EKm012670,Lysosomal thioesterase PPT2 (98%P)
191459,Funhe2EKm012669,Lysosomal thioesterase PPT2 (98%P)
191369,Funhe2EKm012663,Retroviral integration site protein Fli-1 (100%P)
191351,Funhe2EKm012661,C-ets-1 (100%M)
191337,Funhe2EKm012659,Apoptosis-associated speck protein containing a CARD (100%T)
191415,Funhe2EKm012667,Coiled-coil domain-containing protein (90%M)
191345,Funhe2EKm012660,Uncharacterized protein
263455,Funhe2EKm021789,DNA-(apurinic or apyrimidinic site) lyase (58%C)
191528,Funhe2EKm012678,TE: Reverse transcriptase (99%Z)
191524,Funhe2EKm012676,"CDD: rve, Integrase core domain (69%M)"
191534,Funhe2EKm012682,Coagulation factor VIII (96%M)
191510,Funhe2EKm012672,Uncharacterized protein
191518,Funhe2EKm012673,Uncharacterized protein (89%Z)
188953,Funhe2EKm012684,Formin-2 (60%M)
191486,Funhe2EKm012671,kinesin protein KIF20B-like (71%M)
263459,Funhe2EKm021790,Ig heavy chain V-III region VH26 (91%M)
263463,Funhe2EKm021791,Carcinoembryonic antigen-related cell adhesion molecule (74%P)
258798,Funhe2EKm012688,Thyrotropin-releasing hormone receptor (68%M)
191538,Funhe2EKm012686,Thyrotropin-releasing hormone receptor (71%P)
191592,Funhe2EKm012692,"Cytochrome P450, family 26, subfamily C, polypeptide 1 (100%P)"
191572,Funhe2EKm012691,LP2698 (41%U)
191562,Funhe2EKm012690,Thyrotropin-releasing hormone receptor (89%P)
191558,Funhe2EKm012689,Uncharacterized protein
263467,Funhe2EKm021793,Serine palmitoyltransferase 2 (31%U)
252970,Funhe2EKm019912,Pregnancy-specific beta-1-glycoprotein (68%T)
191608,Funhe2EKm012693,Unknown
215442,Funhe2EKm021795,Zinc finger BED domain-containing protein (100%Z)
263477,Funhe2EKm021796,Zinc finger protein (59%S)
263483,Funhe2EKm021797,Fibroblast growth factor receptor 1-A (59%P)
191668,Funhe2EKm012703,Ventral anterior homeobox (84%M)
191617,Funhe2EKm012695,transmembrane protein 62 (11%P)
191636,Funhe2EKm012696,Potassium channel subfamily K member (100%T)
191658,Funhe2EKm012702,Carboxyl-ester lipase (63%M)
191654,Funhe2EKm012699,Uncharacterized protein
191650,Funhe2EKm012698,"TE: CDD: RT_nLTR_like, RT_nLTR: Non-LTR (long terminal repeat) retrotransposon and (93%C)"
191644,Funhe2EKm012697,Uncharacterized protein
42273,Funhe2EKm002379,"Discoidin, CUB and LCCL domain-containing protein (100%M)"
42253,Funhe2EKm002378,Glucocorticoid modulatory element-binding protein (92%M)
42317,Funhe2EKm002381,Histone-lysine N-methyltransferase PRDM9 (83%P)
42325,Funhe2EKm002382,Zinc finger protein (86%P)
42307,Funhe2EKm002380,Zinc finger protein (98%M)
42246,Funhe2EKm002377,Receptor-type tyrosine-protein phosphatase kappa (78%P)
581314,Funhe2EKm039393,Trypsin-3 (93%M)
42184,Funhe2EKm002375,Receptor-type tyrosine-protein phosphatase U (100%M)
42428,Funhe2EKm002394,Uncharacterized protein
42433,Funhe2EKm002395,Zinc finger and SCAN domain-containing protein (100%P)
42438,Funhe2EKm002396,Uncharacterized protein
42405,Funhe2EKm002390,Trypsin-3 (16%U)
42413,Funhe2EKm002393,Zinc finger protein (40%M)
42466,Funhe2EKm002403,G protein-coupled receptor (98%P)
42474,Funhe2EKm002404,Chemokine receptor 1 (100%P)
42459,Funhe2EKm002401,Zinc finger protein (100%M)
42444,Funhe2EKm002398,Zinc finger protein (81%M)
42453,Funhe2EKm002399,Pol protein (66%M)
42362,Funhe2EKm002384,Zinc finger protein (50%M)
42341,Funhe2EKm002383,Vertebrate zinc finger protein 384 (ZNF384) (100%M)
42395,Funhe2EKm002387,RNA polymerase II degradation factor (100%M)
42381,Funhe2EKm002386,PR domain zinc finger protein (91%P)
42371,Funhe2EKm002385,Zinc finger protein (93%M)
191720,Funhe2EKm012707,Heat shock cognate 71 kDa protein (95%Z)
191724,Funhe2EKm012708,Heat shock cognate 71 kDa protein (87%Z)
191702,Funhe2EKm012709,Heat shock-related 70 kDa protein 2 (100%P)
138780,Funhe2EKm008646,DNA-(apurinic or apyrimidinic site) lyase (53%C)
191681,Funhe2EKm012705,Brain-specific homeobox protein (100%P)
191689,Funhe2EKm012706,CDD: Adaptive-response sensory kinase (76%M)
191701,Funhe2EKm012709,Heat shock-related 70 kDa protein 2 (100%P)
191731,Funhe2EKm012710,Cytotoxic and regulatory T-cell molecule (100%P)
191808,Funhe2EKm012713,Vacuolar protein sorting-associated protein (88%M)
191756,Funhe2EKm012711,Histone H2A type 1-B/E (100%P)
191760,Funhe2EKm012712,Hypoxia up-regulated protein (96%P)
263489,Funhe2EKm021799,1-encoded protein (68%C)
263497,Funhe2EKm021800,Uncharacterized protein (83%M)
263502,Funhe2EKm021803,Type-2 ice-structuring protein (100%T)
192015,Funhe2EKm012723,Lethal(3)malignant brain tumor protein 1 (100%M)
191982,Funhe2EKm012721,Anoctamin (94%C)
191988,Funhe2EKm012722,Rho GTPase-activating protein (100%P)
192052,Funhe2EKm012724,Transmembrane protein 200C (72%T)
192066,Funhe2EKm012726,"NACHT, LRR and PYD domains-containing protein 7 (48%P)"
191874,Funhe2EKm012716,E3 ubiquitin/ISG15 ligase TRIM25 (100%P)
191881,Funhe2EKm012717,Synaptonemal complex protein (74%M)
191840,Funhe2EKm012714,Glial cells missing (100%T)
191858,Funhe2EKm012715,Unknown
191921,Funhe2EKm012718,Uncharacterized protein
191927,Funhe2EKm012719,Guanine nucleotide-binding protein subunit alpha-15 (100%T)
191953,Funhe2EKm012720,Zinc finger and BTB domain-containing protein (85%T)
263508,Funhe2EKm021806,CDD: Adaptive-response sensory kinase (64%M)
192112,Funhe2EKm012729,Integrin alpha-11 (58%P)
192144,Funhe2EKm012730,Uncharacterized protein
192148,Funhe2EKm012731,"Integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor) (46%T)"
192078,Funhe2EKm012727,"integrin, alpha 11 (38%P)"
192100,Funhe2EKm012728,Proteoglycan-4 protein (47%Z)
263512,Funhe2EKm021808,Uncharacterized protein
192196,Funhe2EKm012738,CDD: YqaJ viral recombinase domain (79%C)
192182,Funhe2EKm012735,Storkhead-box protein 2 (100%M)
192200,Funhe2EKm012739,THAP domain-containing protein (96%Z)
192205,Funhe2EKm012740,HECT domain and RCC1 domain protein (100%Z)
192192,Funhe2EKm012736,retrotransposon protein 1-like (22%M)
192176,Funhe2EKm012733,"Ectonucleotide pyrophosphatase/phosphodiesterase 2, short form (81%P)"
192162,Funhe2EKm012732,"CDD: Myb_DNA-bind_4, Myb/SANT DNA-binding domain (80%C)"
263516,Funhe2EKm021809,DEAD (Asp-Glu-Ala-Asp) box polypeptide 20 (8%P)
263520,Funhe2EKm021811,Tubulin beta-4B chain (23%U)
263524,Funhe2EKm021812,"ST3 beta-galactoside alpha-2,3-sialyltransferase 1 (100%P)"
263528,Funhe2EKm021813,Lectin C-type domain containing protein (51%M)
192243,Funhe2EKm012750,"Small nuclear RNA activating complex, polypeptide 1, 43kDa (97%P)"
192216,Funhe2EKm012744,Retrotransposon protein 1 (22%U)
254121,Funhe2EKm012746,Coagulation factor VIII (89%Z)
192222,Funhe2EKm012745,Rho GTPase-activating protein 5 (100%T)
192237,Funhe2EKm012748,Uncharacterized protein
263538,Funhe2EKm021814,E3 ubiquitin-protein ligase DTX3L (100%M)
263542,Funhe2EKm021815,Uncharacterized protein (75%T)
192265,Funhe2EKm012751,REST corepressor (100%P)
192291,Funhe2EKm012754,Uncharacterized protein
192295,Funhe2EKm012755,MGC4836 protein (55%U)
192367,Funhe2EKm012761,"Nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta (96%P)"
192361,Funhe2EKm012760,Uncharacterized protein
192401,Funhe2EKm012766,"CDD: zf-CCHC, Zinc knuckle (96%C)"
192389,Funhe2EKm012765,Jagunal-B (100%M)
192385,Funhe2EKm012764,1-encoded protein (80%P)
192321,Funhe2EKm012758,Glycerol kinase (100%T)
192301,Funhe2EKm012756,"CDD: Myb_DNA-bind_4, Myb/SANT DNA-binding domain (76%C)"
192311,Funhe2EKm012757,Nuclease HARBI1 (70%M)
66473,Funhe2EKm021818,Microtubule aggregate protein (72%P)
263548,Funhe2EKm021819,coiled-coil domain containing 37 (25%P)
263556,Funhe2EKm021820,Uncharacterized protein
263570,Funhe2EKm021821,Beta actin (97%T)
192459,Funhe2EKm012773,G protein pathway suppressor (100%P)
192445,Funhe2EKm012770,"CDD: rve, Integrase core domain (68%M)"
192407,Funhe2EKm012767,Ubiquitin-protein ligase E3A (72%M)
192455,Funhe2EKm012771,TE: Pol polyprotein (85%)
192433,Funhe2EKm012769,Uncharacterized protein
263582,Funhe2EKm021823,Olfactory receptor 2A14 (98%T)
192524,Funhe2EKm012782,Carboxyl-ester lipase (45%Z)
192536,Funhe2EKm012783,Uncharacterized protein (59%P)
192540,Funhe2EKm012784,Envelope protein (67%P)
192559,Funhe2EKm012790,Uncharacterized protein (39%T)
